id,valor,pais,canal,tipo_cartao,horario,data,usuario_id,fraude
417,166.99,BR,loja,credito,06:14,2025-03-18,USER_0050,0
418,678.21,BR,app,credito,18:36,2025-03-25,USER_1920,0
419,409.94,BR,loja,debito,06:39,2025-04-23,USER_0158,0
420,440.69,BR,app,debito,20:34,2025-03-30,USER_0082,0
421,252.93,BR,app,credito,09:12,2025-02-18,USER_0527,0
422,9.21,BR,app,credito,13:44,2025-02-20,USER_0128,0
423,381.98,BR,loja,debito,20:04,2025-05-08,USER_0279,0
424,442.09,BR,web,debito,20:36,2025-03-29,USER_0029,0
425,618.0,BR,loja,credito,10:55,2025-02-20,USER_0195,0
426,374.38,BR,loja,credito,16:16,2025-05-11,USER_1776,0
427,337.49,BR,loja,debito,10:00,2025-03-22,USER_1942,0
428,510.45,BR,loja,debito,13:28,2025-05-01,USER_0298,0
429,213.73,BR,app,credito,15:54,2025-03-02,USER_1648,0
430,398.52,BR,web,credito,19:45,2025-04-16,USER_0878,0
431,302.05,BR,web,debito,19:51,2025-04-24,USER_0368,0
432,608.24,BR,loja,debito,20:29,2025-04-19,USER_1836,0
433,325.91,BR,app,debito,14:32,2025-05-03,USER_0850,0
434,367.69,BR,app,debito,16:32,2025-03-10,USER_0098,0
435,524.66,BR,app,credito,21:15,2025-03-08,USER_0550,0
436,464.7,BR,app,debito,09:11,2025-03-28,USER_0803,0
437,663.97,BR,app,debito,16:12,2025-05-09,USER_1349,0
438,453.04,US,loja,credito,21:47,2025-04-29,USER_0368,0
439,253.33,BR,loja,credito,17:15,2025-04-03,USER_1194,0
440,447.53,BR,loja,credito,10:50,2025-02-26,USER_0402,0
441,755.01,BR,web,debito,18:39,2025-05-15,USER_0441,0
442,416.18,BR,app,debito,13:24,2025-03-14,USER_1247,0
443,4828.65,CN,loja,pre-pago,23:51,2025-03-03,USER_0869,1
444,545.09,BR,app,pre-pago,19:10,2025-02-19,USER_0895,0
445,419.13,BR,loja,credito,06:13,2025-04-02,USER_0686,0
446,614.16,US,loja,credito,18:32,2025-05-07,USER_0761,0
447,563.0,BR,app,debito,18:11,2025-03-03,USER_1867,0
448,79.24,BR,web,credito,20:36,2025-05-02,USER_0408,0
449,321.93,BR,loja,credito,18:31,2025-05-13,USER_1367,0
450,435.89,BR,app,credito,15:54,2025-03-23,USER_1459,0
451,755.16,BR,app,debito,18:10,2025-02-21,USER_1260,0
452,415.4,BR,loja,credito,13:40,2025-03-24,USER_0228,0
453,423.08,BR,loja,debito,09:38,2025-05-06,USER_0202,0
454,323.57,BR,app,credito,16:13,2025-04-28,USER_0513,0
455,374.83,BR,loja,credito,16:57,2025-02-27,USER_0667,0
456,430.2,BR,app,credito,14:58,2025-04-01,USER_0412,0
457,273.0,BR,loja,debito,16:27,2025-03-03,USER_0043,0
458,569.01,CN,app,credito,06:57,2025-04-17,USER_0745,0
459,331.25,BR,web,debito,18:12,2025-04-07,USER_0851,0
460,313.92,BR,web,credito,11:57,2025-03-11,USER_1452,0
461,478.04,BR,web,debito,16:25,2025-04-04,USER_0996,0
462,587.08,BR,web,debito,18:17,2025-03-27,USER_1821,0
463,513.88,BR,app,credito,11:26,2025-03-26,USER_0128,0
464,419.23,BR,app,credito,12:27,2025-05-08,USER_0339,0
465,613.39,BR,loja,debito,11:01,2025-05-09,USER_1251,0
466,200.41,BR,app,debito,19:33,2025-04-29,USER_0206,0
467,421.38,BR,app,debito,15:21,2025-03-01,USER_1045,0
468,424.08,BR,app,debito,13:59,2025-03-31,USER_1817,0
469,633.48,BR,app,credito,09:04,2025-03-16,USER_0859,0
470,534.03,BR,loja,debito,17:11,2025-03-29,USER_0754,0
471,520.56,BR,loja,credito,14:07,2025-05-02,USER_0710,0
472,542.98,BR,app,credito,08:52,2025-03-16,USER_1604,0
473,531.37,NG,web,credito,14:35,2025-05-10,USER_0017,0
474,735.61,BR,app,debito,08:03,2025-03-29,USER_1619,0
475,282.58,BR,app,credito,16:37,2025-04-29,USER_1450,0
476,443.42,FR,app,credito,10:25,2025-05-17,USER_1085,0
477,228.24,BR,app,debito,17:47,2025-05-17,USER_2000,0
478,250.87,BR,app,credito,17:00,2025-04-21,USER_0727,0
479,470.08,BR,app,debito,14:01,2025-05-12,USER_0850,0
480,350.3,BR,loja,credito,17:59,2025-03-13,USER_1723,0
481,290.2,BR,loja,debito,12:48,2025-04-09,USER_0950,0
482,181.29,BR,app,credito,10:51,2025-04-16,USER_0894,0
483,203.53,BR,loja,debito,15:44,2025-04-14,USER_1566,0
484,664.04,BR,app,debito,11:29,2025-03-10,USER_0362,0
485,326.28,BR,loja,debito,17:47,2025-03-11,USER_1722,0
486,143.02,BR,loja,credito,18:14,2025-05-02,USER_0646,0
487,387.56,BR,loja,debito,12:48,2025-03-16,USER_1192,0
488,317.23,BR,app,credito,08:49,2025-03-29,USER_0200,0
489,446.46,BR,loja,credito,14:43,2025-03-23,USER_1924,0
490,249.62,BR,app,credito,11:36,2025-04-26,USER_0894,0
491,501.15,BR,app,debito,14:46,2025-05-06,USER_1559,0
492,233.14,BR,app,debito,20:34,2025-05-08,USER_0442,0
493,640.06,BR,loja,debito,11:33,2025-03-15,USER_1466,0
494,207.47,BR,app,debito,07:20,2025-02-18,USER_0125,0
495,409.27,BR,app,credito,16:16,2025-05-13,USER_0939,0
496,526.62,BR,loja,debito,18:34,2025-04-10,USER_1302,0
497,507.92,BR,loja,debito,12:07,2025-05-01,USER_0349,0
498,474.16,BR,loja,credito,18:27,2025-03-11,USER_0494,0
499,451.36,BR,app,credito,20:24,2025-03-08,USER_1902,0
500,377.18,BR,app,credito,20:45,2025-03-25,USER_1501,0
501,247.42,BR,loja,credito,18:25,2025-04-16,USER_0187,0
502,394.3,BR,app,debito,19:02,2025-03-03,USER_0683,0
503,639.38,BR,web,credito,10:12,2025-03-01,USER_1807,0
504,452.77,BR,loja,credito,14:49,2025-04-19,USER_1330,0
505,503.9,BR,app,credito,19:05,2025-03-13,USER_1006,0
506,512.89,BR,app,credito,10:36,2025-04-03,USER_1200,0
507,356.75,BR,app,credito,11:58,2025-02-22,USER_1083,0
508,831.59,BR,loja,credito,7:38,2025-05-02,USER_1150,1
509,430.25,FR,app,debito,19:03,2025-04-27,USER_1405,0
510,335.7,BR,app,credito,10:02,2025-03-15,USER_0588,0
511,411.79,BR,app,debito,14:45,2025-02-24,USER_0639,0
512,118.77,BR,loja,credito,06:09,2025-03-08,USER_0141,0
513,610.0,NG,app,credito,12:33,2025-03-09,USER_1797,0
514,201.76,BR,web,credito,11:41,2025-03-31,USER_1185,0
515,224.47,BR,loja,credito,11:23,2025-04-12,USER_0666,0
516,501.78,BR,loja,debito,12:59,2025-04-29,USER_1081,0
517,500.14,NG,loja,credito,08:01,2025-05-06,USER_1896,0
518,261.36,US,web,debito,12:38,2025-04-11,USER_0272,0
519,214.18,BR,loja,credito,10:41,2025-03-21,USER_0783,0
520,766.33,BR,loja,debito,20:04,2025-04-06,USER_1305,0
521,266.22,BR,app,debito,10:35,2025-04-20,USER_1600,0
522,235.01,BR,loja,credito,09:39,2025-04-11,USER_0504,0
523,367.48,BR,loja,debito,19:39,2025-03-23,USER_0899,0
524,81.81,BR,loja,debito,14:53,2025-03-26,USER_1171,0
525,112.04,BR,loja,credito,09:47,2025-04-20,USER_1555,0
526,56.05,BR,web,debito,13:43,2025-05-16,USER_0767,0
527,425.47,BR,app,debito,17:21,2025-04-10,USER_1344,0
528,282.01,BR,loja,debito,13:35,2025-03-26,USER_1706,0
529,473.27,BR,web,debito,21:44,2025-03-21,USER_0808,0
530,319.56,BR,web,credito,14:06,2025-05-08,USER_0711,0
531,315.43,BR,app,credito,14:46,2025-04-07,USER_0840,0
532,775.45,BR,loja,credito,16:48,2025-04-04,USER_0372,0
533,375.36,BR,app,debito,12:21,2025-05-04,USER_0485,0
534,421.28,BR,web,debito,9:51,2025-03-22,USER_0408,1
535,554.57,BR,web,credito,10:40,2025-05-04,USER_1449,0
536,412.01,FR,loja,credito,21:17,2025-02-20,USER_0370,0
537,73.92,BR,loja,debito,06:43,2025-03-10,USER_1422,0
538,377.31,BR,app,debito,10:57,2025-04-08,USER_1614,0
539,397.57,BR,web,debito,15:52,2025-04-29,USER_0707,0
540,700.23,BR,loja,debito,07:30,2025-05-04,USER_1464,0
541,405.73,BR,app,credito,13:05,2025-04-22,USER_0644,0
542,284.55,BR,app,credito,16:39,2025-05-14,USER_0542,0
543,341.17,BR,loja,debito,08:33,2025-05-17,USER_1878,0
544,488.11,BR,app,debito,09:21,2025-02-28,USER_1890,0
545,570.61,BR,app,credito,12:33,2025-05-15,USER_0768,0
546,435.26,BR,app,credito,19:59,2025-03-12,USER_0417,0
547,27.57,RU,loja,credito,07:47,2025-03-06,USER_0879,0
548,617.41,BR,app,credito,19:06,2025-03-01,USER_1347,0
549,252.32,BR,loja,debito,18:10,2025-02-25,USER_0054,0
550,609.12,BR,app,credito,14:32,2025-04-29,USER_1055,0
551,318.05,BR,web,credito,09:51,2025-02-18,USER_1986,0
552,441.25,BR,loja,credito,17:01,2025-05-03,USER_0585,0
553,483.55,BR,app,debito,11:06,2025-03-26,USER_0316,0
554,441.22,BR,loja,credito,14:09,2025-03-23,USER_1766,0
555,95.42,BR,app,debito,14:33,2025-04-01,USER_1033,0
556,625.46,BR,loja,debito,12:48,2025-05-09,USER_1208,0
557,253.16,BR,web,credito,14:23,2025-04-06,USER_1143,0
558,37.96,BR,app,debito,08:44,2025-04-07,USER_0365,0
559,259.0,BR,app,credito,11:27,2025-05-03,USER_1362,0
560,268.16,US,loja,debito,16:03,2025-02-19,USER_0721,0
561,385.09,BR,app,pre-pago,13:10,2025-03-01,USER_0979,1
562,483.55,BR,loja,credito,09:46,2025-03-01,USER_1383,0
563,882.78,BR,app,credito,17:01,2025-04-01,USER_0573,0
564,416.73,BR,loja,debito,13:49,2025-05-16,USER_0442,1
565,903.73,BR,app,credito,22:57,2025-03-11,USER_1561,1
566,101.68,BR,app,credito,19:35,2025-05-02,USER_0979,0
567,324.78,BR,app,credito,10:47,2025-05-05,USER_0905,0
568,323.37,BR,app,debito,06:47,2025-03-03,USER_1796,0
569,255.21,BR,loja,debito,17:25,2025-04-21,USER_1462,0
570,312.36,BR,app,credito,08:06,2025-04-19,USER_0931,0
571,463.34,US,app,debito,09:19,2025-03-23,USER_1439,0
572,96.39,BR,app,credito,09:00,2025-03-06,USER_1485,0
573,461.57,NG,web,debito,10:56,2025-05-17,USER_1887,0
574,386.46,BR,web,debito,13:52,2025-02-23,USER_1145,0
575,480.31,BR,loja,debito,17:14,2025-03-09,USER_0246,0
576,291.19,BR,loja,credito,07:24,2025-03-05,USER_0063,0
577,2313.62,NG,app,pre-pago,3:08,2025-03-09,USER_0996,1
578,13.9,BR,app,credito,21:26,2025-02-21,USER_0581,0
579,329.51,BR,app,credito,10:03,2025-03-20,USER_1500,0
580,452.78,BR,loja,debito,20:35,2025-02-18,USER_1719,0
581,330.84,BR,app,credito,20:42,2025-03-09,USER_0415,0
582,435.42,BR,app,debito,09:50,2025-03-27,USER_1115,0
583,312.69,BR,loja,debito,19:39,2025-04-17,USER_1482,0
584,489.36,BR,app,credito,09:26,2025-04-12,USER_0017,0
585,564.67,BR,loja,debito,17:05,2025-03-21,USER_0739,0
586,453.27,BR,app,debito,21:59,2025-05-13,USER_0037,0
587,518.11,BR,app,pre-pago,17:58,2025-05-13,USER_0230,0
588,440.44,BR,app,debito,06:19,2025-03-08,USER_1884,0
589,451.86,BR,app,debito,09:11,2025-03-25,USER_1555,0
590,156.74,BR,loja,debito,19:26,2025-02-23,USER_1480,0
591,397.13,BR,loja,debito,09:11,2025-02-25,USER_0830,0
592,253.92,BR,app,debito,14:10,2025-03-18,USER_1280,0
593,518.56,BR,app,credito,17:00,2025-03-18,USER_1065,0
594,991.79,BR,app,credito,10:07,2025-03-18,USER_1619,1
595,73.08,BR,app,credito,16:13,2025-03-01,USER_1126,0
596,355.36,BR,loja,debito,06:30,2025-03-10,USER_0360,0
597,102.98,BR,app,debito,15:54,2025-03-07,USER_1958,0
598,296.82,BR,loja,credito,09:06,2025-03-30,USER_1966,0
599,386.06,BR,app,credito,13:28,2025-02-24,USER_0914,0
600,480.64,BR,web,credito,08:38,2025-03-18,USER_1377,0
601,802.43,BR,app,debito,11:19,2025-04-27,USER_1173,0
602,782.01,NG,web,credito,21:35,2025-04-05,USER_0877,0
603,4222.48,CN,web,pre-pago,22:14,2025-03-15,USER_1568,1
604,20.17,BR,loja,debito,08:47,2025-04-07,USER_0554,0
605,558.44,BR,app,debito,06:36,2025-03-04,USER_0634,0
606,311.79,BR,loja,credito,15:19,2025-04-16,USER_0738,0
607,564.38,BR,loja,debito,06:16,2025-04-17,USER_0803,0
608,297.15,BR,app,credito,18:16,2025-04-05,USER_0429,0
609,391.44,BR,app,credito,14:45,2025-04-13,USER_1042,0
610,198.77,BR,loja,credito,08:52,2025-04-20,USER_1244,0
611,470.09,BR,loja,credito,16:00,2025-05-11,USER_1027,0
612,608.72,BR,app,debito,16:54,2025-02-17,USER_0442,0
613,464.1,US,loja,debito,21:07,2025-04-12,USER_0806,0
614,328.23,BR,app,debito,09:38,2025-04-17,USER_0087,0
615,376.2,BR,loja,credito,20:42,2025-04-14,USER_1888,0
616,312.41,BR,loja,debito,11:23,2025-03-04,USER_1249,0
617,449.64,BR,web,debito,08:06,2025-04-04,USER_0220,0
618,392.35,BR,loja,debito,10:57,2025-04-27,USER_0143,0
619,373.56,BR,app,debito,08:46,2025-05-03,USER_0896,0
620,430.16,BR,loja,debito,09:23,2025-05-09,USER_0840,0
621,630.23,US,loja,credito,11:07,2025-05-11,USER_1954,0
622,31.06,BR,loja,credito,17:40,2025-04-22,USER_0692,0
623,90.92,BR,web,debito,20:35,2025-04-30,USER_0698,0
624,509.74,CN,app,debito,21:43,2025-04-07,USER_1645,0
625,515.25,BR,app,credito,19:00,2025-03-30,USER_0774,0
626,222.83,BR,app,debito,15:42,2025-03-13,USER_0935,0
627,115.41,BR,app,credito,10:20,2025-04-20,USER_0244,0
628,93.42,BR,loja,debito,14:29,2025-05-03,USER_0610,0
629,381.39,BR,loja,debito,21:36,2025-04-27,USER_0386,0
630,425.9,BR,loja,credito,11:50,2025-05-08,USER_1520,0
631,533.88,BR,app,credito,10:18,2025-04-10,USER_1627,0
632,160.13,BR,loja,pre-pago,09:28,2025-03-30,USER_0970,0
633,329.23,BR,app,debito,20:30,2025-02-18,USER_0627,0
634,257.07,BR,loja,debito,11:51,2025-05-05,USER_1311,0
635,544.9,BR,loja,debito,21:13,2025-03-31,USER_1090,0
636,45.67,BR,app,debito,07:06,2025-02-17,USER_0443,0
637,359.18,BR,app,credito,09:02,2025-04-10,USER_0652,0
638,59.01,BR,app,debito,09:00,2025-05-03,USER_0461,0
639,382.62,BR,loja,debito,15:37,2025-03-15,USER_0040,0
640,113.6,US,loja,debito,16:26,2025-02-27,USER_0349,0
641,150.41,BR,loja,debito,12:54,2025-04-30,USER_1149,0
642,421.89,BR,app,debito,21:53,2025-02-18,USER_1852,0
643,812.47,FR,app,credito,15:30,2025-05-11,USER_0089,0
644,335.78,BR,app,debito,10:38,2025-05-02,USER_1213,0
645,449.97,BR,loja,debito,08:42,2025-03-18,USER_1861,0
646,635.91,US,loja,credito,16:46,2025-05-08,USER_1696,0
647,69.74,BR,loja,credito,18:16,2025-05-01,USER_1501,0
648,319.85,BR,loja,debito,07:34,2025-05-07,USER_1619,0
649,600.33,BR,app,debito,15:41,2025-02-17,USER_0726,0
650,533.32,BR,app,credito,11:52,2025-04-11,USER_0041,0
651,127.83,BR,app,debito,12:08,2025-04-10,USER_0980,0
652,527.86,BR,app,credito,16:17,2025-02-26,USER_1042,0
653,438.73,BR,app,credito,16:41,2025-03-28,USER_1960,0
654,664.17,BR,app,credito,07:08,2025-03-26,USER_1425,0
655,173.34,CN,web,debito,20:32,2025-02-25,USER_0371,1
656,466.65,BR,loja,credito,10:39,2025-03-24,USER_1070,0
657,167.61,BR,app,debito,11:27,2025-03-30,USER_1617,0
658,459.39,BR,web,debito,08:33,2025-04-04,USER_1127,0
659,343.46,BR,loja,credito,17:43,2025-03-16,USER_0711,0
660,316.26,CN,app,credito,19:25,2025-03-19,USER_1775,0
661,568.99,BR,app,credito,19:31,2025-04-15,USER_1400,0
662,825.96,BR,loja,credito,20:12,2025-03-18,USER_1758,0
663,805.17,BR,app,debito,21:44,2025-02-17,USER_1013,0
664,462.08,BR,app,debito,06:41,2025-04-03,USER_1917,0
665,313.05,BR,web,credito,19:11,2025-05-14,USER_1944,0
666,394.24,NG,loja,debito,15:02,2025-02-21,USER_0713,0
667,406.87,BR,app,debito,16:22,2025-04-23,USER_0337,0
668,268.58,BR,loja,debito,13:48,2025-03-10,USER_1504,0
669,470.36,BR,app,debito,07:01,2025-02-17,USER_1099,0
670,301.88,BR,app,debito,20:37,2025-04-03,USER_0567,0
671,459.04,BR,loja,debito,21:46,2025-04-11,USER_0558,0
672,560.97,BR,web,credito,11:01,2025-03-04,USER_1095,0
673,420.43,BR,web,debito,12:45,2025-04-18,USER_1987,0
674,707.05,BR,web,credito,13:22,2025-03-24,USER_1624,0
675,302.98,BR,app,credito,11:30,2025-03-26,USER_0271,0
676,332.78,BR,loja,debito,08:20,2025-03-29,USER_0321,0
677,169.4,BR,app,credito,15:33,2025-04-24,USER_0590,0
678,796.92,BR,app,credito,11:52,2025-05-03,USER_1839,0
679,362.0,BR,web,debito,16:55,2025-04-30,USER_1548,0
680,466.34,BR,app,debito,11:34,2025-03-26,USER_0790,0
681,160.9,BR,app,debito,08:46,2025-04-30,USER_1369,0
682,539.77,BR,app,debito,08:18,2025-03-05,USER_0021,0
683,776.55,FR,loja,debito,17:33,2025-04-16,USER_1398,0
684,212.22,BR,loja,debito,18:39,2025-03-31,USER_0614,0
685,691.42,BR,app,debito,08:36,2025-03-23,USER_0543,0
686,265.14,NG,loja,credito,21:44,2025-04-17,USER_0087,0
687,236.06,BR,loja,credito,16:12,2025-02-26,USER_1886,0
688,245.71,BR,loja,debito,12:28,2025-04-15,USER_0130,0
689,788.32,BR,app,debito,09:16,2025-05-05,USER_0140,0
690,51.05,BR,loja,debito,12:15,2025-03-24,USER_0356,0
691,263.9,BR,web,credito,17:00,2025-03-04,USER_0344,0
692,1.87,BR,loja,credito,21:23,2025-04-12,USER_0463,0
693,559.65,BR,loja,credito,19:32,2025-05-12,USER_1192,0
694,542.88,BR,app,credito,17:16,2025-03-23,USER_1158,0
695,442.26,BR,loja,credito,14:01,2025-05-14,USER_1268,0
696,398.52,BR,loja,debito,14:01,2025-03-29,USER_0325,0
697,474.12,BR,web,credito,19:12,2025-04-12,USER_1616,0
698,492.83,BR,loja,credito,09:17,2025-02-26,USER_0331,0
699,483.41,US,app,debito,06:52,2025-04-21,USER_0137,0
700,399.92,BR,app,credito,15:38,2025-04-29,USER_1040,0
701,583.39,BR,web,debito,15:33,2025-04-19,USER_0749,0
702,67.53,BR,app,debito,21:19,2025-04-15,USER_1476,0
703,544.24,BR,app,debito,06:57,2025-05-07,USER_1764,0
704,588.19,BR,loja,credito,14:09,2025-03-14,USER_0560,0
705,596.88,BR,loja,debito,18:49,2025-03-06,USER_0033,0
706,479.93,BR,app,credito,16:04,2025-04-01,USER_0289,0
707,559.73,BR,loja,debito,15:49,2025-03-01,USER_1236,0
708,681.92,BR,app,credito,18:22,2025-02-27,USER_0700,0
709,254.23,BR,loja,credito,10:56,2025-05-05,USER_0324,0
710,357.59,BR,loja,debito,12:06,2025-04-13,USER_1679,0
711,506.26,BR,loja,credito,21:33,2025-04-25,USER_1083,0
712,608.91,BR,app,credito,13:37,2025-05-04,USER_1160,0
713,33.66,BR,loja,credito,21:40,2025-02-25,USER_0711,0
714,543.64,BR,web,debito,10:59,2025-04-03,USER_0717,0
715,443.11,BR,loja,debito,21:53,2025-04-10,USER_1359,0
716,549.06,BR,app,credito,11:01,2025-03-26,USER_1877,0
717,190.48,BR,app,debito,08:28,2025-04-02,USER_0751,0
718,483.03,BR,loja,debito,19:14,2025-02-17,USER_1240,0
719,523.45,NG,loja,debito,17:16,2025-04-01,USER_0502,0
720,821.92,RU,loja,debito,12:17,2025-03-15,USER_0997,0
721,395.54,NG,app,debito,21:33,2025-03-23,USER_1694,0
722,496.6,BR,web,debito,08:33,2025-04-14,USER_0723,0
723,362.44,BR,app,credito,09:59,2025-03-17,USER_1328,0
724,405.54,BR,app,credito,14:33,2025-02-20,USER_0149,0
725,3514.06,US,web,credito,22:18,2025-03-02,USER_1690,1
726,676.52,BR,app,credito,07:11,2025-03-19,USER_0784,0
727,222.21,BR,loja,debito,15:17,2025-03-04,USER_1149,0
728,545.74,BR,app,credito,14:47,2025-03-13,USER_1375,0
729,196.58,BR,web,debito,20:32,2025-04-07,USER_1157,0
730,315.7,BR,loja,debito,16:25,2025-04-30,USER_0207,0
731,182.97,BR,app,debito,10:34,2025-05-13,USER_1588,1
732,499.41,BR,loja,debito,19:16,2025-05-15,USER_0632,0
733,286.75,BR,loja,credito,10:51,2025-03-04,USER_1056,0
734,480.92,BR,app,debito,12:33,2025-03-16,USER_0208,0
735,235.73,BR,loja,credito,09:07,2025-03-02,USER_0865,0
736,591.81,BR,loja,credito,12:56,2025-05-13,USER_1109,0
737,292.63,BR,app,credito,15:39,2025-04-21,USER_1991,0
738,284.26,BR,loja,debito,08:12,2025-04-21,USER_0904,0
739,83.29,BR,loja,debito,12:05,2025-03-28,USER_1321,0
740,318.24,BR,app,credito,17:55,2025-03-25,USER_1674,0
741,322.27,BR,web,debito,18:06,2025-03-13,USER_0506,0
742,324.3,BR,app,credito,16:37,2025-03-13,USER_1812,0
743,308.8,BR,web,debito,17:31,2025-04-12,USER_1659,0
744,332.18,BR,web,debito,07:34,2025-03-21,USER_0267,0
745,359.52,BR,web,debito,17:52,2025-05-13,USER_0676,0
746,428.9,BR,app,debito,14:44,2025-04-09,USER_0200,0
747,535.28,BR,loja,credito,12:07,2025-03-15,USER_1801,0
748,690.05,BR,app,credito,13:07,2025-04-06,USER_0093,0
749,529.99,BR,loja,debito,08:25,2025-05-10,USER_1509,0
750,482.27,BR,app,debito,20:44,2025-03-20,USER_0871,0
751,440.9,BR,web,debito,17:36,2025-04-25,USER_1969,0
752,148.6,BR,app,debito,16:16,2025-03-05,USER_0168,0
753,475.37,BR,app,credito,21:46,2025-03-01,USER_0647,0
754,378.46,BR,app,debito,08:48,2025-04-09,USER_1769,0
755,490.51,BR,loja,credito,12:10,2025-02-28,USER_0278,0
756,555.76,BR,loja,credito,08:22,2025-04-30,USER_1711,0
757,797.07,BR,loja,debito,20:51,2025-03-10,USER_0297,0
758,527.11,BR,app,debito,09:13,2025-03-31,USER_0334,0
759,204.35,CN,loja,debito,08:21,2025-04-24,USER_1844,0
760,409.09,BR,app,credito,08:34,2025-04-18,USER_0554,0
761,242.69,BR,loja,debito,07:22,2025-04-20,USER_0939,0
762,188.38,BR,app,debito,06:39,2025-04-19,USER_1485,0
763,716.65,BR,loja,debito,07:19,2025-04-01,USER_1963,0
764,387.77,BR,web,credito,10:37,2025-02-23,USER_1804,0
765,570.3,BR,web,debito,14:26,2025-04-05,USER_1527,0
766,638.29,BR,app,credito,19:13,2025-03-30,USER_0406,0
767,326.18,BR,app,credito,07:13,2025-03-19,USER_1283,0
768,4.61,BR,app,credito,06:45,2025-04-07,USER_0645,0
769,257.92,BR,app,debito,14:15,2025-03-05,USER_1587,0
770,278.87,BR,web,debito,09:50,2025-03-21,USER_1943,0
771,573.01,BR,loja,credito,19:30,2025-02-26,USER_1496,0
772,320.9,BR,web,debito,08:03,2025-05-01,USER_1937,0
773,2.24,BR,loja,debito,14:52,2025-04-24,USER_1673,0
774,442.64,BR,app,debito,09:18,2025-03-02,USER_1672,0
775,382.27,BR,loja,credito,12:27,2025-05-16,USER_1620,0
776,241.29,BR,app,credito,11:44,2025-02-22,USER_1285,0
777,589.87,BR,web,debito,06:18,2025-04-07,USER_0376,0
778,536.61,BR,app,credito,21:14,2025-02-18,USER_0560,0
779,766.9,BR,app,debito,17:14,2025-04-16,USER_0018,0
780,523.46,BR,app,credito,09:05,2025-04-23,USER_0432,0
781,390.06,BR,web,debito,10:34,2025-05-10,USER_1848,0
782,462.4,BR,app,credito,07:58,2025-03-29,USER_0495,0
783,698.51,BR,web,credito,18:55,2025-05-03,USER_0273,1
784,403.68,BR,app,credito,09:06,2025-03-06,USER_0829,0
785,845.48,FR,web,debito,12:12,2025-02-19,USER_0065,1
786,276.96,BR,app,debito,15:11,2025-03-23,USER_1301,0
787,467.1,BR,app,credito,18:11,2025-02-22,USER_0715,0
788,213.5,US,app,credito,19:15,2025-05-11,USER_0928,0
789,337.98,RU,loja,debito,09:40,2025-03-04,USER_1016,0
790,117.85,BR,app,debito,21:00,2025-04-08,USER_0955,0
791,236.35,BR,loja,credito,06:51,2025-03-31,USER_0824,0
792,65.73,BR,loja,credito,12:25,2025-03-24,USER_0682,0
793,459.56,BR,app,debito,16:57,2025-03-24,USER_1941,0
794,335.67,BR,app,debito,07:26,2025-03-23,USER_1400,0
795,236.15,BR,loja,credito,11:29,2025-04-26,USER_0734,0
796,526.33,BR,loja,debito,16:53,2025-03-17,USER_0765,0
797,190.26,BR,loja,debito,12:30,2025-04-03,USER_0187,0
798,595.86,BR,app,credito,20:25,2025-05-15,USER_1065,0
799,282.93,BR,app,credito,15:10,2025-04-22,USER_1712,0
800,545.67,BR,loja,credito,09:31,2025-03-19,USER_1809,0
801,556.36,BR,loja,debito,10:51,2025-03-04,USER_1420,0
802,571.91,BR,app,debito,13:41,2025-03-29,USER_1880,0
803,614.12,BR,app,debito,20:07,2025-03-08,USER_1857,0
804,727.66,BR,loja,debito,20:08,2025-03-12,USER_0416,0
805,602.22,BR,app,debito,15:50,2025-05-17,USER_0961,0
806,170.56,BR,loja,credito,11:40,2025-04-24,USER_1795,0
807,557.14,BR,loja,debito,19:37,2025-04-17,USER_1684,0
808,578.27,BR,app,debito,09:04,2025-05-15,USER_1644,0
